MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,VesselGroup,VesselTypeDetailed,Origin_country,Origin_port,Destination_country,Destination_port,Cargo_type,Total_weight_cargo,Flag
367502540,2023-12-31 23:59:07,30.74627,-91.48091,9.4,104.0,113.0,STEVE GOLDING,,WDF9182,31,12.0,33.0,9.0,,57.0,A,Tug Tow,Towing,Netherlands,Rotterdam,Singapore,Singapore,General Cargo,174.8,Liberia
367502810,2023-12-31 23:57:34,48.6467,-122.87155,0.0,20.1,511.0,DUNVEGAN,IMO0000000,WDF9210,36,,16.0,5.0,,,B,Pleasure Craft/Sailing,Sailing,Singapore,Singapore,Japan,Yokohama,General Cargo,0.91,Malta
367503060,2023-12-31 23:59:26,29.76398,-95.09304,0.0,5.3,142.0,BLANCO,,WDF9237,31,12.0,25.0,9.0,,57.0,A,Tug Tow,Towing,Japan,Osaka,Singapore,Singapore,General Cargo,109.44,Singapore
367503230,2023-12-31 23:52:48,40.70497,-73.973,0.0,360.0,511.0,FDNY BRAVEST,,WDF9251,90,5.0,19.0,,,51.0,A,Other,"Other Type, all ships of this type",Singapore,Singapore,Japan,Nagoya,General Cargo,100.0,China
367503240,2023-12-31 23:59:46,29.92864,-92.64563,4.4,103.3,109.0,SAVAGE INSIGHT,,WDF9252,31,12.0,28.0,10.0,,57.0,A,Tug Tow,Towing,Netherlands,Rotterdam,Japan,Nagoya,General Cargo,208.86,Hong Kong
367503310,2023-12-31 21:07:48,40.74826,-71.89879,7.7,10.7,511.0,RUTHY L,,WDF9258,30,,16.0,,,,B,Fishing,Fishing,China,Xiamen,Singapore,Singapore,General Cargo,40.56,Norway
367503540,2023-12-31 14:27:42,38.97962,-82.07986,4.2,51.2,53.0,DAN ELDER,,WDF9281,31,0.0,47.0,14.0,,31.0,A,Tug Tow,Towing,USA,Charleston,Singapore,Jurong,General Cargo,99.52,Greece
367503580,2023-12-31 23:58:39,29.8204,-93.97199,0.0,54.7,66.0,DONNIE SONIER,,WDF9285,31,5.0,21.0,9.0,,57.0,A,Tug Tow,Towing,Japan,Kobe,USA,Seattle,General Cargo,98.2,Cyprus
367503760,2023-12-31 23:59:05,30.02178,-93.98784,0.0,302.0,318.0,WES SELLARS,,WDF9302,31,12.0,26.0,9.0,,31.0,A,Tug Tow,Towing,Japan,Kobe,China,Shenzhen,General Cargo,74.13,China
367503790,2023-12-31 23:26:40,35.03423,-76.28758,11.4,221.8,511.0,SWAN QUARTER,,WDF9305,60,0.0,62.0,15.0,,60.0,A,Passenger,"Passenger, all ships of this type",Japan,Tokyo,Netherlands,Rotterdam,General Cargo,508.59,Panama
367503920,2023-12-31 23:59:17,29.77155,-95.10205,0.0,214.3,511.0,BROOKE BANTA,,WDF9317,31,15.0,21.0,8.0,,52.0,A,Tug Tow,Towing,China,Dalian,USA,Long Beach,General Cargo,125.48,Other
367503940,2023-12-31 20:17:09,41.64808,-87.46913,0.3,83.5,511.0,COLOMA L WARNER,IMO7337892,WDF9319,31,0.0,25.0,7.0,2.3,31.0,A,Tug Tow,Towing,China,Shanghai,Singapore,Singapore,General Cargo,99.79,Marshall Islands
367504180,2023-12-31 17:54:20,20.89546,-156.46829,0.1,268.9,511.0,TIGER 11,,WDF9344,31,0.0,26.0,,,52.0,A,Tug Tow,Towing,Japan,Kobe,Netherlands,Rotterdam,General Cargo,118.88,Panama
367504460,2023-12-31 23:59:15,27.32201,-82.56703,0.0,68.6,13.0,GENESIS,,WDF9371,37,,19.0,,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,Japan,Nagoya,General Cargo,1.3,Panama
367504860,2023-12-31 23:57:43,47.65229,-122.61428,0.0,0.0,511.0,SPIRIT OF BALTO,,WDF9409,37,,15.0,,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,Netherlands,Rotterdam,General Cargo,1.0,Malta
367504890,2023-12-31 23:59:55,29.76379,-95.06994,0.0,13.7,350.0,SAVAGE VISION,,WDF9412,31,0.0,28.0,10.0,,57.0,A,Tug Tow,Towing,Singapore,Singapore,China,Qingdao,General Cargo,120.92,Liberia
367504910,2023-12-31 23:59:59,28.94129,-95.33113,0.1,331.5,334.0,DENIA,IMO9333292,WDF9413,31,0.0,29.0,10.0,3.7,52.0,A,Tug Tow,Towing,USA,New York,China,Xiamen,General Cargo,70.44,Panama
367504950,2023-12-31 23:59:49,35.11531,-90.08891,0.0,126.3,69.0,THOMAS M GATTLE,,WDF9418,31,0.0,30.0,9.0,,51.0,A,Tug Tow,Towing,USA,Mobile,Singapore,Singapore,General Cargo,115.41,Marshall Islands
367504960,2023-12-31 23:57:27,29.97829,-90.40078,0.0,96.1,331.0,NATCHEZ EXPRESS,,WDF9419,31,5.0,26.0,9.0,,57.0,A,Tug Tow,Towing,USA,Mobile,China,Dalian,General Cargo,73.58,Liberia
367504970,2023-12-31 23:59:13,29.73319,-95.1334,0.0,187.0,278.0,KAREN PAPE,,WDF9420,31,0.0,26.0,9.0,,57.0,A,Tug Tow,Towing,USA,Oakland,Singapore,Singapore,General Cargo,92.9,Hong Kong
367504980,2023-12-31 23:59:13,29.74269,-95.10819,0.0,185.7,62.0,SID MOLLER,,WDF9421,31,12.0,26.0,9.0,,57.0,A,Tug Tow,Towing,Japan,Tokyo,Netherlands,Rotterdam,General Cargo,128.35,Other
367504990,2023-12-31 23:59:25,29.91758,-92.60879,5.6,290.8,288.0,DAVE ANDERSON,,WDF9422,31,12.0,26.0,9.0,,57.0,A,Tug Tow,Towing,Netherlands,Rotterdam,USA,Los Angeles,General Cargo,103.68,Hong Kong
367505010,2023-12-31 23:59:02,29.90513,-90.11402,0.0,266.7,274.0,BOB DEERE,,WDF9423,31,12.0,24.0,9.0,,57.0,A,Tug Tow,Towing,Singapore,Singapore,USA,Houston,General Cargo,96.93,Other
367505030,2023-12-31 23:58:52,28.74933,-95.75667,4.2,270.0,270.0,FRANK JAHN,,WDF9425,31,0.0,26.0,9.0,,57.0,A,Tug Tow,Towing,Netherlands,Amsterdam,Singapore,Singapore,General Cargo,79.45,Cyprus
367505040,2023-12-31 23:58:45,29.7062,-95.04644,0.0,340.7,358.0,RED RIVER EXPRESS,,WDF9426,31,5.0,24.0,9.0,,57.0,A,Tug Tow,Towing,Singapore,Singapore,Japan,Yokohama,General Cargo,210.9,Other
367505050,2023-12-31 23:59:42,29.3685,-94.89084,0.0,355.4,248.0,JAMES DAVISON,,WDF9427,31,12.0,26.0,9.0,,57.0,A,Tug Tow,Towing,Netherlands,Rotterdam,Singapore,Singapore,General Cargo,167.44,Hong Kong
367505060,2023-12-31 23:59:09,29.99298,-93.93981,0.0,274.8,297.0,PATRICIA ANNE,,WDF9428,31,5.0,26.0,9.0,,31.0,A,Tug Tow,Towing,Netherlands,Rotterdam,USA,Houston,General Cargo,79.87,Other
367505070,2023-12-31 23:58:54,30.05962,-94.03504,0.0,8.2,301.0,RENEE DAVISON,,WDF9429,31,12.0,26.0,9.0,,57.0,A,Tug Tow,Towing,USA,Savannah,Singapore,Jurong,General Cargo,91.72,Other
367505080,2023-12-31 23:58:47,29.60582,-90.70912,4.5,191.6,189.0,CAPT KIRK COLLETTI,,WDF9430,31,12.0,24.0,9.0,,57.0,A,Tug Tow,Towing,China,Shanghai,Japan,Yokohama,General Cargo,84.03,Hong Kong
367505630,2023-12-31 23:58:52,30.02256,-90.47647,0.2,284.0,18.0,BOOTSIE B,,WDF9484,31,12.0,54.0,14.0,,57.0,A,Tug Tow,Towing,Japan,Yokohama,USA,Los Angeles,General Cargo,108.24,Other
367505750,2023-12-31 19:31:33,38.621,-83.22222,6.8,301.5,299.0,MARQUETTE HILLTOPPER,,WDF9497,31,12.0,39.0,11.0,,57.0,A,Tug Tow,Towing,Singapore,Singapore,Netherlands,Rotterdam,General Cargo,137.26,Other
367505770,2023-12-31 23:59:12,31.43981,-91.51524,6.3,342.0,346.0,MISS DORIS,,WDF9499,31,12.0,33.0,10.0,,52.0,A,Tug Tow,Towing,USA,Seattle,China,Qingdao,General Cargo,122.77,Hong Kong
367505780,2023-12-31 23:59:44,27.83807,-97.50678,1.2,258.9,291.0,CPL JACOB C LEICHT,,WDF9500,31,0.0,24.0,,,57.0,A,Tug Tow,Towing,Netherlands,Rotterdam,Japan,Yokohama,General Cargo,160.53,Other
367505870,2023-12-31 23:59:52,29.70671,-95.04079,0.0,294.6,268.0,ORANGE,,WDF9509,31,12.0,23.0,10.0,,52.0,A,Tug Tow,Towing,China,Xiamen,USA,Tacoma,General Cargo,130.0,Other
367506050,2023-12-31 23:59:17,39.24298,-76.5711,0.0,101.5,350.0,HUNTING CREEK,IMO9569475,WDF9526,31,0.0,29.0,9.0,3.6,31.0,A,Tug Tow,Towing,Netherlands,Amsterdam,USA,South Louisiana,General Cargo,57.03,Panama
367506190,2023-12-31 23:57:14,33.72427,-118.28155,0.0,90.4,511.0,THALASSA,,WDF9539,37,,15.0,,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,China,Dalian,General Cargo,0.47,Bahamas
367506240,2023-12-31 23:58:29,45.60766,-122.68394,0.0,297.4,121.0,MARINER,,WDF9543,31,5.0,20.0,7.0,,52.0,A,Tug Tow,Towing,USA,Oakland,Singapore,Singapore,General Cargo,107.35,Other
367506270,2023-12-31 23:52:56,47.90447,-122.6506,3.2,322.3,511.0,TRADITION,,WDF9547,37,,8.0,3.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,USA,Mobile,Japan,Tokyo,General Cargo,0.29,Marshall Islands
367506440,2023-12-31 16:20:55,29.24617,-90.66512,0.0,245.9,511.0,AMANDA A,,WDF9562,31,0.0,16.0,6.0,,52.0,A,Tug Tow,Towing,Netherlands,Rotterdam,Japan,Kobe,General Cargo,91.71,Marshall Islands
367506560,2023-12-31 23:59:53,40.6347,-74.07085,0.0,299.5,230.0,JOSEPHINE K MILLER,IMO9568835,WDF9573,90,5.0,52.0,10.0,2.7,52.0,A,Other,"Other Type, all ships of this type",USA,Tacoma,Netherlands,Amsterdam,General Cargo,100.0,Singapore
367506730,2023-12-31 23:58:41,32.7273,-117.20385,0.0,281.6,511.0,DELTA,,WDF9588,37,,15.0,,,,B,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Singapore,Netherlands,Amsterdam,General Cargo,0.65,Marshall Islands
367506740,2023-12-31 23:59:51,29.78491,-95.06758,0.0,18.6,128.0,LLANO,,WDF9589,31,0.0,25.0,9.0,,52.0,A,Tug Tow,Towing,USA,Seattle,Netherlands,Amsterdam,General Cargo,76.36,Singapore
367506840,2023-12-31 23:59:33,30.34435,-88.50732,0.0,360.0,511.0,SIGNET VALIANT,IMO8964551,WDF9598,31,15.0,24.0,9.0,,0.0,A,Tug Tow,Towing,Singapore,Singapore,Netherlands,Rotterdam,General Cargo,175.34,Marshall Islands
367506850,2023-12-31 23:59:17,30.34383,-88.50733,0.0,7.6,511.0,SIGNET VICTORY,IMO8968208,WDF9599,31,0.0,24.0,9.0,,52.0,A,Tug Tow,Towing,Japan,Yokohama,China,Xiamen,General Cargo,106.82,Other
367506940,2023-12-31 23:20:32,41.64296,-88.06002,4.3,4.4,2.0,NASHVILLE HUNTER,,WDF9608,31,12.0,41.0,,,57.0,A,Tug Tow,Towing,Netherlands,Rotterdam,China,Shanghai,General Cargo,103.74,Other
367507070,2023-12-31 23:59:01,29.40828,-94.73977,0.0,350.5,220.0,WOODY RICHERSON,,WDF9621,31,0.0,26.0,9.0,,90.0,A,Tug Tow,Towing,Singapore,Jurong,Netherlands,Amsterdam,General Cargo,88.97,Singapore
367507220,2023-12-31 23:59:08,30.01778,-93.98071,0.0,292.4,17.0,TEDDY MEYER,,WDF9635,31,12.0,27.0,,,57.0,A,Tug Tow,Towing,USA,Oakland,Japan,Yokohama,General Cargo,121.6,Liberia
367507390,2023-12-31 23:59:56,27.84644,-97.22525,0.0,61.0,234.0,SIGNET STARS&STRIPES,IMO9593141,WDF9652,31,0.0,30.0,12.0,4.0,31.0,A,Tug Tow,Towing,China,Dalian,USA,Houston,General Cargo,73.46,Malta
367507520,2023-12-31 23:59:29,27.84635,-97.22515,0.0,37.3,229.0,SIGNET CONSTELLATION,IMO9593139,WDF9663,31,0.0,27.0,12.0,4.0,52.0,A,Tug Tow,Towing,China,Shenzhen,USA,Savannah,General Cargo,67.53,Liberia
367507790,2023-12-31 23:58:52,29.14221,-90.20449,0.0,75.1,248.0,HARVEY SUPPORTER,IMO9581227,WDF9689,90,0.0,89.0,19.0,5.9,70.0,A,Other,"Other Type, all ships of this type",USA,Long Beach,China,Shenzhen,General Cargo,100.0,Other
367507960,2023-12-31 23:59:02,33.75386,-118.22401,0.1,277.5,511.0,185 3,,WDF9705,90,3.0,54.0,,,90.0,A,Other,"Other Type, all ships of this type",USA,Tacoma,Singapore,Jurong,General Cargo,100.0,Other
367508060,2023-12-31 23:58:56,32.72657,-117.20769,0.0,0.0,511.0,PANCHO,,WDF9714,37,,21.0,6.0,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,Singapore,Jurong,General Cargo,1.07,Other
367508280,2023-12-31 23:59:20,29.92124,-89.96915,0.1,191.8,270.0,SEKCO,,WDF9734,31,12.0,43.0,10.0,,57.0,A,Tug Tow,Towing,Netherlands,Rotterdam,USA,Houston,General Cargo,88.57,Liberia
367508430,2023-12-31 23:57:28,29.70613,-95.03754,0.0,203.9,511.0,GOVERNOR MIKE HUCKAB,,WDF9748,31,5.0,24.0,,,57.0,A,Tug Tow,Towing,China,Xiamen,Japan,Yokohama,General Cargo,112.02,Other
367508440,2023-12-31 23:59:34,29.9347,-89.98724,0.0,312.2,303.0,GEORGE ALLEN,,WDF9749,31,12.0,23.0,,,57.0,A,Tug Tow,Towing,Singapore,Singapore,Japan,Yokohama,General Cargo,184.11,Liberia
367508630,2023-12-31 23:58:51,40.7044,-73.97211,0.1,360.0,511.0,FDNY M-8,,WDF9767,51,0.0,,,,51.0,A,Other,Search and Rescue vessel,Netherlands,Rotterdam,China,Xiamen,General Cargo,100.0,Other
367508680,2023-12-31 23:58:23,29.12201,-90.20636,0.0,127.9,511.0,CROSBY INTEGRITY,IMO9264427,WDH3351,31,0.0,30.0,10.0,4.6,31.0,A,Tug Tow,Towing,USA,Beaumont,China,Shenzhen,General Cargo,82.09,Hong Kong
367509350,2023-12-31 23:59:25,29.79069,-92.14275,0.0,360.0,511.0,CONNOR ANTHONY,IMO8977132,WDF9838,60,0.0,42.0,9.0,,60.0,A,Passenger,"Passenger, all ships of this type",China,Shenzhen,Netherlands,Rotterdam,General Cargo,195.41,Hong Kong
367509360,2023-12-31 23:31:31,29.77966,-92.18362,0.0,360.0,511.0,JAN MARIE,IMO8977211,WDF9840,60,5.0,48.0,9.0,2.1,60.0,A,Passenger,"Passenger, all ships of this type",Japan,Nagoya,Netherlands,Rotterdam,General Cargo,567.3,Hong Kong
367509510,2023-12-31 23:59:17,29.76386,-95.09322,0.0,58.0,146.0,SABINE,,WDF9854,31,12.0,25.0,9.0,,57.0,A,Tug Tow,Towing,USA,Jacksonville,Japan,Yokohama,General Cargo,68.63,Other
367509520,2023-12-31 23:58:11,41.74796,-124.18339,0.0,231.3,511.0,DARIN ALAN,IMO7908299,WDF9855,30,,23.0,6.0,2.4,,B,Fishing,Fishing,Singapore,Singapore,China,Xiamen,General Cargo,25.66,China
367509710,2023-12-31 23:07:26,29.15276,-92.46374,7.3,101.5,511.0,T & L EXPRESS,IMO8940012,WDF9873,30,0.0,24.0,7.0,,30.0,A,Fishing,Fishing,China,Ningbo-Zhoushan,Singapore,Singapore,General Cargo,58.85,Spain
367509760,2023-12-31 23:59:12,40.62,-73.22432,18.6,268.1,511.0,MUSKEGON RIVER,,WDF9879,90,15.0,16.0,4.0,,53.0,A,Other,"Other Type, all ships of this type",Netherlands,Rotterdam,China,Hong Kong,General Cargo,100.0,Greece
367509840,2023-12-31 23:59:22,29.70692,-95.04749,0.0,324.2,511.0,EDWARD JONES JR,,WDF9886,31,12.0,21.0,,,57.0,A,Tug Tow,Towing,Netherlands,Rotterdam,Japan,Nagoya,General Cargo,170.31,Panama
367509850,2023-12-31 23:59:58,32.84886,-79.93577,0.0,92.5,238.0,JAMES A MORAN,IMO9618874,WDF9887,31,0.0,27.0,12.0,3.2,31.0,A,Tug Tow,Towing,USA,South Louisiana,China,Shanghai,General Cargo,105.45,Other
367510010,2023-12-31 23:57:02,33.84904,-118.40027,0.0,24.2,511.0,MARIA,,WDF9901,37,,22.0,,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,USA,Mobile,General Cargo,0.64,Singapore
367510030,2023-12-31 23:59:42,29.14527,-90.22318,0.0,13.8,511.0,MS MEGGIE,IMO9373759,WDF9903,90,0.0,49.0,11.0,3.0,70.0,A,Other,"Other Type, all ships of this type",Japan,Nagoya,Singapore,Singapore,General Cargo,100.0,Bahamas
367510180,2023-12-31 23:59:25,24.58852,-81.8224,0.1,233.0,48.0,LITTLE GOOSE,,WDF9918,37,15.0,22.0,,,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,USA,Tacoma,Japan,Tokyo,General Cargo,0.47,Marshall Islands
367510420,2023-12-31 23:59:39,29.76972,-95.07655,0.0,51.8,44.0,AL CENAC,,WDF9939,31,0.0,21.0,,,52.0,A,Tug Tow,Towing,Singapore,Singapore,China,Shanghai,General Cargo,124.81,Cyprus
367510430,2023-12-31 23:59:05,29.91192,-90.1058,0.1,185.2,511.0,DAVID J COOPER,IMO9621118,WDF9940,31,0.0,28.0,11.0,3.7,52.0,A,Tug Tow,Towing,Japan,Osaka,Netherlands,Amsterdam,General Cargo,55.78,Other
367510870,2023-12-31 23:55:19,30.07606,-94.08555,0.0,328.6,184.0,SABINE,IMO9397391,WDF9981,31,5.0,29.0,10.0,3.7,52.0,A,Tug Tow,Towing,Singapore,Singapore,Netherlands,Amsterdam,General Cargo,118.07,Other
367511230,2023-12-31 23:59:20,39.20677,-74.64983,4.3,111.5,511.0,SAGINAW RIVER,,WDG2013,90,0.0,16.0,,,33.0,A,Other,"Other Type, all ships of this type",Japan,Yokohama,Singapore,Jurong,General Cargo,100.0,Hong Kong
367511240,2023-12-31 23:58:12,27.88321,-96.28884,9.4,343.9,340.0,AET EXCELLENCE,IMO9632595,WDG2014,90,0.0,56.0,14.0,4.0,90.0,A,Other,"Other Type, all ships of this type",Netherlands,Rotterdam,USA,Oakland,General Cargo,100.0,Malta
367511270,2023-12-31 23:59:53,29.76544,-95.08773,0.0,234.4,511.0,DOUGLAS MURPHY,,WDG2017,31,12.0,21.0,,,57.0,A,Tug Tow,Towing,Netherlands,Rotterdam,USA,Los Angeles,General Cargo,68.27,Greece
367511310,2023-12-31 17:26:24,24.71735,-81.09097,0.0,2.2,81.0,OCEAN LIBERTY,,WDG2020,37,5.0,16.0,,,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Amsterdam,Singapore,Singapore,General Cargo,0.39,Hong Kong
367511340,2023-12-31 23:59:35,27.84655,-97.22489,0.0,72.0,229.0,SIGNET WEATHERLY,IMO9581124,WDG2023,31,0.0,30.0,11.0,4.4,31.0,A,Tug Tow,Towing,USA,Houston,Japan,Osaka,General Cargo,99.51,Panama
367511590,2023-12-31 23:59:56,45.68273,-84.05075,10.2,92.3,93.0,DEFIANCE,IMO8109761,WDG2047,31,0.0,44.0,13.0,5.5,70.0,A,Tug Tow,Towing,China,Guangzhou,Netherlands,Rotterdam,General Cargo,70.53,Liberia
367511740,2023-12-31 23:59:02,42.17279,-124.3874,2.3,354.7,10.0,SEAJAY,,WDG2061,30,,19.0,6.0,,,B,Fishing,Fishing,China,Qingdao,Netherlands,Rotterdam,General Cargo,62.94,Spain
367512210,2023-12-31 23:58:36,31.10197,-87.97214,0.0,360.0,511.0,INLAND CARDINAL,,WDG2108,31,5.0,23.0,7.0,,31.0,A,Tug Tow,Towing,Netherlands,Rotterdam,China,Hong Kong,General Cargo,94.4,Marshall Islands
367512330,2023-12-31 23:58:51,25.82313,-80.12389,0.0,225.5,511.0,ANDIAMO,,WDG2120,37,0.0,24.0,,,37.0,A,Pleasure Craft/Sailing,Pleasure Craft,Singapore,Jurong,Japan,Nagoya,General Cargo,1.17,Panama
367512340,2023-12-31 23:59:11,30.17069,-91.0025,0.0,37.6,56.0,CSS TEXAS,,WDG2121,31,0.0,23.0,,,57.0,A,Tug Tow,Towing,China,Shanghai,Netherlands,Rotterdam,General Cargo,84.27,Panama
367512520,2023-12-31 23:58:59,30.35729,-88.50722,0.0,214.9,270.0,T LUKE SAVAGE,,WDG2137,31,12.0,28.0,,,57.0,A,Tug Tow,Towing,China,Guangzhou,Singapore,Singapore,General Cargo,91.91,Liberia
367512730,2023-12-31 04:15:29,38.95873,-76.48414,0.0,28.7,511.0,CYTHERA,,WDG2156,37,,12.0,,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Guangzhou,Singapore,Singapore,General Cargo,0.52,Singapore
367512740,2023-12-31 23:18:17,26.11696,-80.10663,0.1,100.0,511.0,RODEO,,WDG2157,37,,18.0,,,,B,Pleasure Craft/Sailing,Pleasure Craft,China,Dalian,Netherlands,Rotterdam,General Cargo,0.47,Malta
367512870,2023-12-31 23:59:42,29.70571,-95.04695,0.0,5.0,199.0,CAPT TRACY L CHERAMI,,WDG2169,31,12.0,26.0,,,31.0,A,Tug Tow,Towing,USA,Oakland,Singapore,Singapore,General Cargo,79.04,Panama
367512920,2023-12-31 23:59:28,29.93358,-92.92806,3.9,69.0,71.0,SANDPIPER,,WDG2173,31,12.0,23.0,,,57.0,A,Tug Tow,Towing,Singapore,Jurong,Netherlands,Rotterdam,General Cargo,217.35,Liberia
367513010,2023-12-31 23:59:32,42.3421,-71.02702,0.1,198.8,178.0,JUSTICE,IMO9576571,WDG2184,31,15.0,29.0,10.0,5.3,52.0,A,Tug Tow,Towing,China,Shenzhen,Netherlands,Amsterdam,General Cargo,99.57,Other
367513020,2023-12-31 20:10:16,41.58635,-71.41007,0.0,126.7,511.0,HAROLD A REINAUER II,IMO7129489,WDG2185,31,0.0,29.0,9.0,4.0,0.0,A,Tug Tow,Towing,Japan,Kobe,China,Qingdao,General Cargo,97.46,Bahamas
367513030,2023-12-31 23:59:32,42.34253,-71.02595,0.0,252.3,191.0,INDEPENDENCE,IMO9568407,WDG2186,31,5.0,39.0,14.0,5.8,52.0,A,Tug Tow,Towing,Singapore,Singapore,Japan,Yokohama,General Cargo,228.84,Hong Kong
367513040,2023-12-31 23:58:57,42.37998,-71.04292,0.0,88.7,81.0,LIBERTY,IMO9296121,WDG2187,31,0.0,28.0,9.0,3.3,52.0,A,Tug Tow,Towing,Japan,Kobe,USA,Houston,General Cargo,109.87,Japan
367513120,2023-12-31 23:58:32,45.55989,-122.72868,0.0,324.3,210.0,CASCADES,IMO8851027,WDG2194,31,5.0,28.0,9.0,,57.0,A,Tug Tow,Towing,USA,Corpus Christi,Japan,Nagoya,General Cargo,108.9,Malta
367513140,2023-12-31 23:57:09,45.56009,-122.7285,0.0,183.5,210.0,CLEARWATER,IMO8851039,WDG2196,31,5.0,27.0,8.0,,52.0,A,Tug Tow,Towing,Japan,Osaka,China,Dalian,General Cargo,106.6,Japan
367513150,2023-12-31 23:59:47,45.5605,-122.72821,0.0,212.8,511.0,COLUMBIA,IMO7042899,WDG2197,31,5.0,28.0,8.0,3.0,52.0,A,Tug Tow,Towing,Japan,Osaka,China,Guangzhou,General Cargo,93.49,Liberia
367513160,2023-12-31 23:58:33,45.64345,-122.75273,0.0,325.1,229.0,DESCHUTES,IMO9158068,WDG2198,31,5.0,26.0,10.0,,52.0,A,Tug Tow,Towing,Singapore,Jurong,Netherlands,Amsterdam,General Cargo,88.41,Other
367513170,2023-12-31 23:59:59,38.05981,-122.00634,3.5,102.0,511.0,LASSEN,IMO8652964,WDG2199,31,0.0,20.0,7.0,,52.0,A,Tug Tow,Towing,Japan,Kobe,Netherlands,Rotterdam,General Cargo,88.25,Other
367513180,2023-12-31 23:58:50,47.61703,-122.51133,0.0,149.9,197.0,OASIS,,WDG2200,37,,16.0,,,,B,Pleasure Craft/Sailing,Pleasure Craft,Netherlands,Rotterdam,Japan,Kobe,General Cargo,0.65,Malta
367513190,2023-12-31 23:59:54,46.09065,-122.93205,0.0,5.0,106.0,PORTLAND,IMO8118035,WDG2201,31,0.0,32.0,10.0,4.0,52.0,A,Tug Tow,Towing,USA,Los Angeles,China,Shenzhen,General Cargo,127.28,Bahamas
367513220,2023-12-31 23:59:10,45.56018,-122.72893,0.0,257.7,511.0,VANCOUVER,IMO9060106,WDG2203,31,0.0,22.0,8.0,3.2,52.0,A,Tug Tow,Towing,China,Guangzhou,Netherlands,Rotterdam,General Cargo,82.13,Other
367513230,2023-12-31 23:59:31,45.75677,-122.76343,6.9,180.8,511.0,WILLAMETTE,IMO8972998,WDG2204,31,0.0,26.0,10.0,,52.0,A,Tug Tow,Towing,China,Ningbo-Zhoushan,Netherlands,Rotterdam,General Cargo,130.0,China
367513240,2023-12-31 23:58:51,40.51756,-74.24689,0.0,360.0,511.0,H J REINAUER,IMO7820148,WDG2205,31,5.0,30.0,9.0,3.9,52.0,A,Tug Tow,Towing,Netherlands,Rotterdam,Singapore,Jurong,General Cargo,191.45,China
367513740,2023-12-31 21:57:58,30.76455,-81.47737,0.0,9.6,308.0,YONDER,IMO0000000,WDG2255,36,,14.0,4.0,,,B,Pleasure Craft/Sailing,Sailing,USA,Seattle,Netherlands,Rotterdam,General Cargo,0.63,Marshall Islands
367513750,2023-12-31 23:59:21,29.35553,-90.25007,0.0,360.0,511.0,MASTER TYLER,IMO9653226,WDG2256,30,0.0,30.0,8.0,,30.0,A,Fishing,Fishing,USA,Seattle,China,Guangzhou,General Cargo,24.3,Japan
367513880,2023-12-31 23:57:18,48.12526,-123.43908,0.0,28.8,511.0,MSRC 15-1,,WDG2269,90,,9.0,,,,B,Other,"Other Type, all ships of this type",Netherlands,Rotterdam,USA,New York,General Cargo,100.0,Other
367514120,2023-12-31 22:31:27,28.47085,-92.17435,0.0,324.1,60.0,L/B ROBERT,IMO9649809,WDG2290,90,5.0,56.0,41.0,3.0,39.0,A,Other,"Other Type, all ships of this type",Japan,Kobe,Singapore,Singapore,General Cargo,100.0,Panama
367514360,2023-12-31 23:59:25,30.76493,-88.05308,3.0,269.1,289.0,SAN PEDRO,,WDG2312,31,12.0,25.0,,,57.0,A,Tug Tow,Towing,China,Qingdao,USA,New York,General Cargo,75.37,Hong Kong
367514520,2023-12-31 23:59:07,27.86375,-97.16523,0.0,309.9,511.0,VICKI LYNN,,WDG2326,31,0.0,16.0,6.0,,31.0,A,Tug Tow,Towing,Netherlands,Rotterdam,China,Ningbo-Zhoushan,General Cargo,107.83,Singapore
367514590,2023-12-31 03:27:15,38.63343,-83.70033,0.0,360.0,511.0,MARY ALICE BAKER,,WDG2336,31,15.0,22.0,,,31.0,A,Tug Tow,Towing,USA,Oakland,Netherlands,Rotterdam,General Cargo,85.09,Marshall Islands
367514630,2023-12-31 22:35:18,42.61501,-70.65212,0.0,321.6,511.0,ENDEAVOUR,IMO8852605,WDG2339,30,,29.0,8.0,,,B,Fishing,Fishing,China,Tianjin,Netherlands,Amsterdam,General Cargo,65.0,Japan
367514780,2023-12-31 23:57:11,37.90575,-122.37035,0.0,135.0,511.0,OCEAN SCOUT,,WDG2354,90,5.0,17.0,,,54.0,A,Other,"Other Type, all ships of this type",USA,Miami,Singapore,Singapore,General Cargo,100.0,Hong Kong
